f_0,tf_0,f_lp_0,tf_lp_0,f_1,tf_1,f_lp_1,tf_lp_1,f_2,tf_2,f_lp_2,tf_lp_2
3.853854e-01,-8.029160e+01,3.853854e-01,-1.092134e+02,3.853854e-01,-4.262406e+00,3.853854e-01,-5.463574e+01,3.853854e-01,-1.278402e-01,3.853854e-01,-2.734690e+01
3.858859e-01,-8.044408e+01,3.858859e-01,-1.093047e+02,3.858859e-01,-4.525287e+00,3.858859e-01,-5.468129e+01,3.858859e-01,4.976419e-02,3.858859e-01,-2.736960e+01
3.863864e-01,-8.059621e+01,3.863864e-01,-1.093958e+02,3.863864e-01,-4.785620e+00,3.863864e-01,-5.472677e+01,3.863864e-01,2.296143e-01,3.863864e-01,-2.739226e+01
3.868869e-01,-8.074800e+01,3.868869e-01,-1.094868e+02,3.868869e-01,-5.043464e+00,3.868869e-01,-5.477219e+01,3.868869e-01,4.117755e-01,3.868869e-01,-2.741490e+01
3.873874e-01,-8.089945e+01,3.873874e-01,-1.095777e+02,3.873874e-01,-5.298874e+00,3.873874e-01,-5.481756e+01,3.873874e-01,5.963161e-01,3.873874e-01,-2.743751e+01
3.878879e-01,-8.105057e+01,3.878879e-01,-1.096684e+02,3.878879e-01,-5.551906e+00,3.878879e-01,-5.486286e+01,3.878879e-01,7.833078e-01,3.878879e-01,-2.746008e+01
3.883884e-01,-8.120134e+01,3.883884e-01,-1.097590e+02,3.883884e-01,-5.802610e+00,3.883884e-01,-5.490810e+01,3.883884e-01,9.728255e-01,3.883884e-01,-2.748263e+01
3.888889e-01,-8.135178e+01,3.888889e-01,-1.098496e+02,3.888889e-01,-6.051038e+00,3.888889e-01,-5.495329e+01,3.888889e-01,1.164948e+00,3.888889e-01,-2.750515e+01
3.893894e-01,-8.150189e+01,3.893894e-01,-1.099400e+02,3.893894e-01,-6.297238e+00,3.893894e-01,-5.499841e+01,3.893894e-01,1.359758e+00,3.893894e-01,-2.752764e+01
3.898899e-01,-8.165166e+01,3.898899e-01,-1.100302e+02,3.898899e-01,-6.541256e+00,3.898899e-01,-5.504348e+01,3.898899e-01,1.557342e+00,3.898899e-01,-2.755009e+01
3.903904e-01,-8.180110e+01,3.903904e-01,-1.101204e+02,3.903904e-01,-6.783139e+00,3.903904e-01,-5.508849e+01,3.903904e-01,1.757791e+00,3.903904e-01,-2.757252e+01
3.908909e-01,-8.195022e+01,3.908909e-01,-1.102105e+02,3.908909e-01,-7.022929e+00,3.908909e-01,-5.513344e+01,3.908909e-01,1.961202e+00,3.908909e-01,-2.759492e+01
3.913914e-01,-8.209900e+01,3.913914e-01,-1.103004e+02,3.913914e-01,-7.260670e+00,3.913914e-01,-5.517832e+01,3.913914e-01,2.167674e+00,3.913914e-01,-2.761730e+01
3.918919e-01,-8.224746e+01,3.918919e-01,-1.103902e+02,3.918919e-01,-7.496401e+00,3.918919e-01,-5.522316e+01,3.918919e-01,2.377316e+00,3.918919e-01,-2.763964e+01
3.923924e-01,-8.239559e+01,3.923924e-01,-1.104799e+02,3.923924e-01,-7.730163e+00,3.923924e-01,-5.526793e+01,3.923924e-01,2.590239e+00,3.923924e-01,-2.766195e+01
3.928929e-01,-8.254340e+01,3.928929e-01,-1.105695e+02,3.928929e-01,-7.961994e+00,3.928929e-01,-5.531264e+01,3.928929e-01,2.806562e+00,3.928929e-01,-2.768424e+01
3.933934e-01,-8.269089e+01,3.933934e-01,-1.106589e+02,3.933934e-01,-8.191930e+00,3.933934e-01,-5.535730e+01,3.933934e-01,3.026411e+00,3.933934e-01,-2.770649e+01
3.938939e-01,-8.283806e+01,3.938939e-01,-1.107483e+02,3.938939e-01,-8.420008e+00,3.938939e-01,-5.540190e+01,3.938939e-01,3.249919e+00,3.938939e-01,-2.772872e+01
3.943944e-01,-8.298491e+01,3.943944e-01,-1.108375e+02,3.943944e-01,-8.646262e+00,3.943944e-01,-5.544644e+01,3.943944e-01,3.477226e+00,3.943944e-01,-2.775092e+01
3.948949e-01,-8.313144e+01,3.948949e-01,-1.109266e+02,3.948949e-01,-8.870727e+00,3.948949e-01,-5.549092e+01,3.948949e-01,3.708482e+00,3.948949e-01,-2.777309e+01
3.953954e-01,-8.327766e+01,3.953954e-01,-1.110156e+02,3.953954e-01,-9.093434e+00,3.953954e-01,-5.553535e+01,3.953954e-01,3.943847e+00,3.953954e-01,-2.779523e+01
3.958959e-01,-8.342356e+01,3.958959e-01,-1.111045e+02,3.958959e-01,-9.314417e+00,3.958959e-01,-5.557972e+01,3.958959e-01,4.183489e+00,3.958959e-01,-2.781735e+01
3.963964e-01,-8.356914e+01,3.963964e-01,-1.111932e+02,3.963964e-01,-9.533704e+00,3.963964e-01,-5.562403e+01,3.963964e-01,4.427589e+00,3.963964e-01,-2.783943e+01
3.968969e-01,-8.371442e+01,3.968969e-01,-1.112819e+02,3.968969e-01,-9.751328e+00,3.968969e-01,-5.566828e+01,3.968969e-01,4.676339e+00,3.968969e-01,-2.786149e+01
3.973974e-01,-8.385938e+01,3.973974e-01,-1.113704e+02,3.973974e-01,-9.967315e+00,3.973974e-01,-5.571248e+01,3.973974e-01,4.929944e+00,3.973974e-01,-2.788352e+01
3.978979e-01,-8.400404e+01,3.978979e-01,-1.114588e+02,3.978979e-01,-1.018170e+01,3.978979e-01,-5.575662e+01,3.978979e-01,5.188625e+00,3.978979e-01,-2.790552e+01
3.983984e-01,-8.414838e+01,3.983984e-01,-1.115471e+02,3.983984e-01,-1.039450e+01,3.983984e-01,-5.580071e+01,3.983984e-01,5.452616e+00,3.983984e-01,-2.792749e+01
3.988989e-01,-8.429242e+01,3.988989e-01,-1.116353e+02,3.988989e-01,-1.060574e+01,3.988989e-01,-5.584474e+01,3.988989e-01,5.722172e+00,3.988989e-01,-2.794944e+01
3.993994e-01,-8.443616e+01,3.993994e-01,-1.117234e+02,3.993994e-01,-1.081546e+01,3.993994e-01,-5.588871e+01,3.993994e-01,5.997564e+00,3.993994e-01,-2.797135e+01
3.998999e-01,-8.457959e+01,3.998999e-01,-1.118114e+02,3.998999e-01,-1.102368e+01,3.998999e-01,-5.593262e+01,3.998999e-01,6.279086e+00,3.998999e-01,-2.799324e+01
4.004004e-01,-8.472272e+01,4.004004e-01,-1.118992e+02,4.004004e-01,-1.123042e+01,4.004004e-01,-5.597648e+01,4.004004e-01,6.567055e+00,4.004004e-01,-2.801510e+01
4.009009e-01,-8.486555e+01,4.009009e-01,-1.119870e+02,4.009009e-01,-1.143571e+01,4.009009e-01,-5.602029e+01,4.009009e-01,6.861814e+00,4.009009e-01,-2.803694e+01
4.014014e-01,-8.500807e+01,4.014014e-01,-1.120746e+02,4.014014e-01,-1.163956e+01,4.014014e-01,-5.606404e+01,4.014014e-01,7.163734e+00,4.014014e-01,-2.805874e+01
4.019019e-01,-8.515030e+01,4.019019e-01,-1.121621e+02,4.019019e-01,-1.184201e+01,4.019019e-01,-5.610773e+01,4.019019e-01,7.473221e+00,4.019019e-01,-2.808052e+01
4.024024e-01,-8.529224e+01,4.024024e-01,-1.122495e+02,4.024024e-01,-1.204307e+01,4.024024e-01,-5.615137e+01,4.024024e-01,7.790714e+00,4.024024e-01,-2.810228e+01
4.029029e-01,-8.543387e+01,4.029029e-01,-1.123368e+02,4.029029e-01,-1.224277e+01,4.029029e-01,-5.619495e+01,4.029029e-01,8.116696e+00,4.029029e-01,-2.812400e+01
4.034034e-01,-8.557521e+01,4.034034e-01,-1.124240e+02,4.034034e-01,-1.244113e+01,4.034034e-01,-5.623848e+01,4.034034e-01,8.451692e+00,4.034034e-01,-2.814570e+01
4.039039e-01,-8.571626e+01,4.039039e-01,-1.125111e+02,4.039039e-01,-1.263816e+01,4.039039e-01,-5.628195e+01,4.039039e-01,8.796284e+00,4.039039e-01,-2.816737e+01
4.044044e-01,-8.585701e+01,4.044044e-01,-1.125981e+02,4.044044e-01,-1.283389e+01,4.044044e-01,-5.632537e+01,4.044044e-01,9.151110e+00,4.044044e-01,-2.818901e+01
4.049049e-01,-8.599748e+01,4.049049e-01,-1.126849e+02,4.049049e-01,-1.302834e+01,4.049049e-01,-5.636873e+01,4.049049e-01,9.516876e+00,4.049049e-01,-2.821062e+01
4.054054e-01,-8.613765e+01,4.054054e-01,-1.127717e+02,4.054054e-01,-1.322153e+01,4.054054e-01,-5.641204e+01,4.054054e-01,9.894366e+00,4.054054e-01,-2.823221e+01
4.059059e-01,-8.627754e+01,4.059059e-01,-1.128583e+02,4.059059e-01,-1.341346e+01,4.059059e-01,-5.645529e+01,4.059059e-01,1.028445e+01,4.059059e-01,-2.825377e+01
4.064064e-01,-8.641714e+01,4.064064e-01,-1.129449e+02,4.064064e-01,-1.360417e+01,4.064064e-01,-5.649849e+01,4.064064e-01,1.068812e+01,4.064064e-01,-2.827531e+01
4.069069e-01,-8.655645e+01,4.069069e-01,-1.130313e+02,4.069069e-01,-1.379367e+01,4.069069e-01,-5.654164e+01,4.069069e-01,1.110646e+01,4.069069e-01,-2.829682e+01
4.074074e-01,-8.669548e+01,4.074074e-01,-1.131176e+02,4.074074e-01,-1.398198e+01,4.074074e-01,-5.658473e+01,4.074074e-01,1.154071e+01,4.074074e-01,-2.831830e+01
4.079079e-01,-8.683422e+01,4.079079e-01,-1.132038e+02,4.079079e-01,-1.416912e+01,4.079079e-01,-5.662776e+01,4.079079e-01,1.199228e+01,4.079079e-01,-2.833975e+01
4.084084e-01,-8.697269e+01,4.084084e-01,-1.132899e+02,4.084084e-01,-1.435509e+01,4.084084e-01,-5.667075e+01,4.084084e-01,1.246277e+01,4.084084e-01,-2.836118e+01
4.089089e-01,-8.711087e+01,4.089089e-01,-1.133759e+02,4.089089e-01,-1.453992e+01,4.089089e-01,-5.671368e+01,4.089089e-01,1.295404e+01,4.089089e-01,-2.838258e+01
4.094094e-01,-8.724877e+01,4.094094e-01,-1.134618e+02,4.094094e-01,-1.472362e+01,4.094094e-01,-5.675656e+01,4.094094e-01,1.346822e+01,4.094094e-01,-2.840395e+01
4.099099e-01,-8.738639e+01,4.099099e-01,-1.135475e+02,4.099099e-01,-1.490621e+01,4.099099e-01,-5.679938e+01,4.099099e-01,1.400778e+01,4.099099e-01,-2.842530e+01
4.104104e-01,-8.752373e+01,4.104104e-01,-1.136332e+02,4.104104e-01,-1.508771e+01,4.104104e-01,-5.684215e+01,4.104104e-01,1.457565e+01,4.104104e-01,-2.844662e+01
4.109109e-01,-8.766080e+01,4.109109e-01,-1.137188e+02,4.109109e-01,-1.526812e+01,4.109109e-01,-5.688487e+01,4.109109e-01,1.517529e+01,4.109109e-01,-2.846792e+01
4.114114e-01,-8.779759e+01,4.114114e-01,-1.138042e+02,4.114114e-01,-1.544746e+01,4.114114e-01,-5.692753e+01,4.114114e-01,1.581084e+01,4.114114e-01,-2.848919e+01
4.119119e-01,-8.793411e+01,4.119119e-01,-1.138896e+02,4.119119e-01,-1.562575e+01,4.119119e-01,-5.697014e+01,4.119119e-01,1.648732e+01,4.119119e-01,-2.851043e+01
4.124124e-01,-8.807035e+01,4.124124e-01,-1.139748e+02,4.124124e-01,-1.580300e+01,4.124124e-01,-5.701270e+01,4.124124e-01,1.721091e+01,4.124124e-01,-2.853165e+01
4.129129e-01,-8.820632e+01,4.129129e-01,-1.140599e+02,4.129129e-01,-1.597923e+01,4.129129e-01,-5.705521e+01,4.129129e-01,1.798929e+01,4.129129e-01,-2.855284e+01
4.134134e-01,-8.834203e+01,4.134134e-01,-1.141450e+02,4.134134e-01,-1.615444e+01,4.134134e-01,-5.709766e+01,4.134134e-01,1.883223e+01,4.134134e-01,-2.857400e+01
4.139139e-01,-8.847746e+01,4.139139e-01,-1.142299e+02,4.139139e-01,-1.632865e+01,4.139139e-01,-5.714006e+01,4.139139e-01,1.975237e+01,4.139139e-01,-2.859514e+01
4.144144e-01,-8.861262e+01,4.144144e-01,-1.143147e+02,4.144144e-01,-1.650187e+01,4.144144e-01,-5.718241e+01,4.144144e-01,2.076652e+01,4.144144e-01,-2.861626e+01
4.149149e-01,-8.874752e+01,4.149149e-01,-1.143994e+02,4.149149e-01,-1.667412e+01,4.149149e-01,-5.722471e+01,4.149149e-01,2.189768e+01,4.149149e-01,-2.863734e+01
4.154154e-01,-8.888214e+01,4.154154e-01,-1.144841e+02,4.154154e-01,-1.684540e+01,4.154154e-01,-5.726696e+01,4.154154e-01,2.317854e+01,4.154154e-01,-2.865841e+01
4.159159e-01,-8.901651e+01,4.159159e-01,-1.145686e+02,4.159159e-01,-1.701574e+01,4.159159e-01,-5.730915e+01,4.159159e-01,2.465781e+01,4.159159e-01,-2.867944e+01
4.164164e-01,-8.915061e+01,4.164164e-01,-1.146530e+02,4.164164e-01,-1.718513e+01,4.164164e-01,-5.735129e+01,4.164164e-01,2.641278e+01,4.164164e-01,-2.870045e+01
4.169169e-01,-8.928444e+01,4.169169e-01,-1.147373e+02,4.169169e-01,-1.735360e+01,4.169169e-01,-5.739338e+01,4.169169e-01,2.857731e+01,4.169169e-01,-2.872144e+01
4.174174e-01,-8.941802e+01,4.174174e-01,-1.148215e+02,4.174174e-01,-1.752115e+01,4.174174e-01,-5.743542e+01,4.174174e-01,3.141529e+01,4.174174e-01,-2.874240e+01
4.179179e-01,-8.955133e+01,4.179179e-01,-1.149056e+02,4.179179e-01,-1.768779e+01,4.179179e-01,-5.747741e+01,4.179179e-01,3.557460e+01,4.179179e-01,-2.876333e+01
4.184184e-01,-8.968438e+01,4.184184e-01,-1.149896e+02,4.184184e-01,-1.785354e+01,4.184184e-01,-5.751935e+01,4.184184e-01,4.363540e+01,4.184184e-01,-2.878424e+01
4.189189e-01,-8.981717e+01,4.189189e-01,-1.150735e+02,4.189189e-01,-1.801841e+01,4.189189e-01,-5.756123e+01,4.189189e-01,3.000000e+02,4.189189e-01,-2.880512e+01
4.194194e-01,-8.994971e+01,4.194194e-01,-1.151572e+02,4.194194e-01,-1.818240e+01,4.194194e-01,-5.760307e+01,4.194194e-01,3.767345e+01,4.194194e-01,-2.882598e+01
4.199199e-01,-9.008199e+01,4.199199e-01,-1.152409e+02,4.199199e-01,-1.834553e+01,4.199199e-01,-5.764485e+01,4.199199e-01,3.289524e+01,4.199199e-01,-2.884682e+01
4.204204e-01,-9.021401e+01,4.204204e-01,-1.153245e+02,4.204204e-01,-1.850781e+01,4.204204e-01,-5.768659e+01,4.204204e-01,2.987336e+01,4.204204e-01,-2.886762e+01
4.209209e-01,-9.034578e+01,4.209209e-01,-1.154080e+02,4.209209e-01,-1.866924e+01,4.209209e-01,-5.772827e+01,4.209209e-01,2.766909e+01,4.209209e-01,-2.888841e+01
4.214214e-01,-9.047729e+01,4.214214e-01,-1.154914e+02,4.214214e-01,-1.882983e+01,4.214214e-01,-5.776990e+01,4.214214e-01,2.593981e+01,4.214214e-01,-2.890917e+01
4.219219e-01,-9.060855e+01,4.219219e-01,-1.155747e+02,4.219219e-01,-1.898961e+01,4.219219e-01,-5.781149e+01,4.219219e-01,2.452150e+01,4.219219e-01,-2.892990e+01
4.224224e-01,-9.073956e+01,4.224224e-01,-1.156578e+02,4.224224e-01,-1.914856e+01,4.224224e-01,-5.785302e+01,4.224224e-01,2.332280e+01,4.224224e-01,-2.895061e+01
4.229229e-01,-9.087032e+01,4.229229e-01,-1.157409e+02,4.229229e-01,-1.930671e+01,4.229229e-01,-5.789450e+01,4.229229e-01,2.228757e+01,4.229229e-01,-2.897129e+01
4.234234e-01,-9.100083e+01,4.234234e-01,-1.158239e+02,4.234234e-01,-1.946407e+01,4.234234e-01,-5.793594e+01,4.234234e-01,2.137883e+01,4.234234e-01,-2.899195e+01
4.239239e-01,-9.113109e+01,4.239239e-01,-1.159068e+02,4.239239e-01,-1.962063e+01,4.239239e-01,-5.797732e+01,4.239239e-01,2.057094e+01,4.239239e-01,-2.901258e+01
4.244244e-01,-9.126110e+01,4.244244e-01,-1.159896e+02,4.244244e-01,-1.977642e+01,4.244244e-01,-5.801865e+01,4.244244e-01,1.984536e+01,4.244244e-01,-2.903319e+01
4.249249e-01,-9.139086e+01,4.249249e-01,-1.160722e+02,4.249249e-01,-1.993143e+01,4.249249e-01,-5.805994e+01,4.249249e-01,1.918829e+01,4.249249e-01,-2.905378e+01
4.254254e-01,-9.152038e+01,4.254254e-01,-1.161548e+02,4.254254e-01,-2.008569e+01,4.254254e-01,-5.810117e+01,4.254254e-01,1.858915e+01,4.254254e-01,-2.907434e+01
4.259259e-01,-9.164965e+01,4.259259e-01,-1.162373e+02,4.259259e-01,-2.023918e+01,4.259259e-01,-5.814236e+01,4.259259e-01,1.803966e+01,4.259259e-01,-2.909487e+01
4.264264e-01,-9.177868e+01,4.264264e-01,-1.163197e+02,4.264264e-01,-2.039193e+01,4.264264e-01,-5.818349e+01,4.264264e-01,1.753324e+01,4.264264e-01,-2.911539e+01
4.269269e-01,-9.190747e+01,4.269269e-01,-1.164020e+02,4.269269e-01,-2.054394e+01,4.269269e-01,-5.822458e+01,4.269269e-01,1.706454e+01,4.269269e-01,-2.913587e+01
4.274274e-01,-9.203601e+01,4.274274e-01,-1.164842e+02,4.274274e-01,-2.069522e+01,4.274274e-01,-5.826562e+01,4.274274e-01,1.662917e+01,4.274274e-01,-2.915634e+01
4.279279e-01,-9.216432e+01,4.279279e-01,-1.165663e+02,4.279279e-01,-2.084578e+01,4.279279e-01,-5.830661e+01,4.279279e-01,1.622349e+01,4.279279e-01,-2.917678e+01
4.284284e-01,-9.229238e+01,4.284284e-01,-1.166483e+02,4.284284e-01,-2.099562e+01,4.284284e-01,-5.834755e+01,4.284284e-01,1.584444e+01,4.284284e-01,-2.919719e+01
4.289289e-01,-9.242020e+01,4.289289e-01,-1.167302e+02,4.289289e-01,-2.114476e+01,4.289289e-01,-5.838844e+01,4.289289e-01,1.548942e+01,4.289289e-01,-2.921758e+01
4.294294e-01,-9.254779e+01,4.294294e-01,-1.168119e+02,4.294294e-01,-2.129319e+01,4.294294e-01,-5.842928e+01,4.294294e-01,1.515622e+01,4.294294e-01,-2.923795e+01
4.299299e-01,-9.267513e+01,4.299299e-01,-1.168936e+02,4.299299e-01,-2.144093e+01,4.299299e-01,-5.847008e+01,4.299299e-01,1.484292e+01,4.299299e-01,-2.925829e+01
4.304304e-01,-9.280224e+01,4.304304e-01,-1.169753e+02,4.304304e-01,-2.158798e+01,4.304304e-01,-5.851082e+01,4.304304e-01,1.454787e+01,4.304304e-01,-2.927861e+01
4.309309e-01,-9.292912e+01,4.309309e-01,-1.170568e+02,4.309309e-01,-2.173435e+01,4.309309e-01,-5.855152e+01,4.309309e-01,1.426961e+01,4.309309e-01,-2.929890e+01
4.314314e-01,-9.305576e+01,4.314314e-01,-1.171382e+02,4.314314e-01,-2.188005e+01,4.314314e-01,-5.859217e+01,4.314314e-01,1.400688e+01,4.314314e-01,-2.931917e+01
4.319319e-01,-9.318216e+01,4.319319e-01,-1.172195e+02,4.319319e-01,-2.202508e+01,4.319319e-01,-5.863278e+01,4.319319e-01,1.375857e+01,4.319319e-01,-2.933942e+01
4.324324e-01,-9.330834e+01,4.324324e-01,-1.173007e+02,4.324324e-01,-2.216945e+01,4.324324e-01,-5.867333e+01,4.324324e-01,1.352367e+01,4.324324e-01,-2.935965e+01
4.329329e-01,-9.343428e+01,4.329329e-01,-1.173818e+02,4.329329e-01,-2.231317e+01,4.329329e-01,-5.871384e+01,4.329329e-01,1.330131e+01,4.329329e-01,-2.937985e+01
4.334334e-01,-9.355999e+01,4.334334e-01,-1.174629e+02,4.334334e-01,-2.245624e+01,4.334334e-01,-5.875430e+01,4.334334e-01,1.309071e+01,4.334334e-01,-2.940002e+01
4.339339e-01,-9.368547e+01,4.339339e-01,-1.175438e+02,4.339339e-01,-2.259867e+01,4.339339e-01,-5.879471e+01,4.339339e-01,1.289114e+01,4.339339e-01,-2.942017e+01
4.344344e-01,-9.381072e+01,4.344344e-01,-1.176246e+02,4.344344e-01,-2.274047e+01,4.344344e-01,-5.883508e+01,4.344344e-01,1.270198e+01,4.344344e-01,-2.944030e+01
4.349349e-01,-9.393574e+01,4.349349e-01,-1.177054e+02,4.349349e-01,-2.288164e+01,4.349349e-01,-5.887540e+01,4.349349e-01,1.252266e+01,4.349349e-01,-2.946041e+01
4.354354e-01,-9.406053e+01,4.354354e-01,-1.177860e+02,4.354354e-01,-2.302219e+01,4.354354e-01,-5.891567e+01,4.354354e-01,1.235266e+01,4.354354e-01,-2.948049e+01
4.359359e-01,-9.418510e+01,4.359359e-01,-1.178666e+02,4.359359e-01,-2.316212e+01,4.359359e-01,-5.895589e+01,4.359359e-01,1.219151e+01,4.359359e-01,-2.950055e+01
4.364364e-01,-9.430944e+01,4.364364e-01,-1.179470e+02,4.364364e-01,-2.330144e+01,4.364364e-01,-5.899607e+01,4.364364e-01,1.203878e+01,4.364364e-01,-2.952059e+01
4.369369e-01,-9.443355e+01,4.369369e-01,-1.180274e+02,4.369369e-01,-2.344015e+01,4.369369e-01,-5.903620e+01,4.369369e-01,1.189408e+01,4.369369e-01,-2.954060e+01
4.374374e-01,-9.455744e+01,4.374374e-01,-1.181077e+02,4.374374e-01,-2.357827e+01,4.374374e-01,-5.907628e+01,4.374374e-01,1.175707e+01,4.374374e-01,-2.956059e+01
4.379379e-01,-9.468111e+01,4.379379e-01,-1.181878e+02,4.379379e-01,-2.371579e+01,4.379379e-01,-5.911632e+01,4.379379e-01,1.162742e+01,4.379379e-01,-2.958056e+01
4.384384e-01,-9.480455e+01,4.384384e-01,-1.182679e+02,4.384384e-01,-2.385273e+01,4.384384e-01,-5.915631e+01,4.384384e-01,1.150484e+01,4.384384e-01,-2.960050e+01
4.389389e-01,-9.492777e+01,4.389389e-01,-1.183479e+02,4.389389e-01,-2.398908e+01,4.389389e-01,-5.919625e+01,4.389389e-01,1.138905e+01,4.389389e-01,-2.962042e+01
4.394394e-01,-9.505078e+01,4.394394e-01,-1.184278e+02,4.394394e-01,-2.412486e+01,4.394394e-01,-5.923615e+01,4.394394e-01,1.127982e+01,4.394394e-01,-2.964032e+01
4.399399e-01,-9.517356e+01,4.399399e-01,-1.185076e+02,4.399399e-01,-2.426006e+01,4.399399e-01,-5.927600e+01,4.399399e-01,1.117690e+01,4.399399e-01,-2.966019e+01
4.404404e-01,-9.529612e+01,4.404404e-01,-1.185873e+02,4.404404e-01,-2.439470e+01,4.404404e-01,-5.931581e+01,4.404404e-01,1.108010e+01,4.404404e-01,-2.968005e+01
4.409409e-01,-9.541846e+01,4.409409e-01,-1.186670e+02,4.409409e-01,-2.452878e+01,4.409409e-01,-5.935557e+01,4.409409e-01,1.098923e+01,4.409409e-01,-2.969987e+01
4.414414e-01,-9.554059e+01,4.414414e-01,-1.187465e+02,4.414414e-01,-2.466229e+01,4.414414e-01,-5.939528e+01,4.414414e-01,1.090411e+01,4.414414e-01,-2.971968e+01
4.419419e-01,-9.566249e+01,4.419419e-01,-1.188259e+02,4.419419e-01,-2.479526e+01,4.419419e-01,-5.943495e+01,4.419419e-01,1.082459e+01,4.419419e-01,-2.973947e+01
4.424424e-01,-9.578419e+01,4.424424e-01,-1.189053e+02,4.424424e-01,-2.492768e+01,4.424424e-01,-5.947457e+01,4.424424e-01,1.075052e+01,4.424424e-01,-2.975923e+01
4.429429e-01,-9.590566e+01,4.429429e-01,-1.189845e+02,4.429429e-01,-2.505956e+01,4.429429e-01,-5.951415e+01,4.429429e-01,1.068176e+01,4.429429e-01,-2.977896e+01
4.434434e-01,-9.602692e+01,4.434434e-01,-1.190637e+02,4.434434e-01,-2.519090e+01,4.434434e-01,-5.955368e+01,4.434434e-01,1.061819e+01,4.434434e-01,-2.979868e+01
4.439439e-01,-9.614797e+01,4.439439e-01,-1.191428e+02,4.439439e-01,-2.532171e+01,4.439439e-01,-5.959317e+01,4.439439e-01,1.055972e+01,4.439439e-01,-2.981837e+01
4.444444e-01,-9.626881e+01,4.444444e-01,-1.192217e+02,4.444444e-01,-2.545199e+01,4.444444e-01,-5.963261e+01,4.444444e-01,1.050623e+01,4.444444e-01,-2.983805e+01
4.449449e-01,-9.638943e+01,4.449449e-01,-1.193006e+02,4.449449e-01,-2.558175e+01,4.449449e-01,-5.967201e+01,4.449449e-01,1.045763e+01,4.449449e-01,-2.985769e+01
4.454454e-01,-9.650984e+01,4.454454e-01,-1.193794e+02,4.454454e-01,-2.571099e+01,4.454454e-01,-5.971136e+01,4.454454e-01,1.041386e+01,4.454454e-01,-2.987732e+01
4.459459e-01,-9.663004e+01,4.459459e-01,-1.194582e+02,4.459459e-01,-2.583972e+01,4.459459e-01,-5.975067e+01,4.459459e-01,1.037483e+01,4.459459e-01,-2.989693e+01
4.464464e-01,-9.675003e+01,4.464464e-01,-1.195368e+02,4.464464e-01,-2.596793e+01,4.464464e-01,-5.978993e+01,4.464464e-01,1.034048e+01,4.464464e-01,-2.991651e+01
4.469469e-01,-9.686981e+01,4.469469e-01,-1.196153e+02,4.469469e-01,-2.609564e+01,4.469469e-01,-5.982915e+01,4.469469e-01,1.031076e+01,4.469469e-01,-2.993607e+01
4.474474e-01,-9.698938e+01,4.474474e-01,-1.196938e+02,4.474474e-01,-2.622285e+01,4.474474e-01,-5.986832e+01,4.474474e-01,1.028562e+01,4.474474e-01,-2.995561e+01
4.479479e-01,-9.710875e+01,4.479479e-01,-1.197721e+02,4.479479e-01,-2.634956e+01,4.479479e-01,-5.990745e+01,4.479479e-01,1.026502e+01,4.479479e-01,-2.997512e+01
4.484484e-01,-9.722790e+01,4.484484e-01,-1.198504e+02,4.484484e-01,-2.647578e+01,4.484484e-01,-5.994653e+01,4.484484e-01,1.024893e+01,4.484484e-01,-2.999461e+01
4.489489e-01,-9.734685e+01,4.489489e-01,-1.199285e+02,4.489489e-01,-2.660151e+01,4.489489e-01,-5.998557e+01,4.489489e-01,1.023733e+01,4.489489e-01,-3.001409e+01
4.494494e-01,-9.746560e+01,4.494494e-01,-1.200066e+02,4.494494e-01,-2.672676e+01,4.494494e-01,-6.002457e+01,4.494494e-01,1.023019e+01,4.494494e-01,-3.003354e+01
4.499499e-01,-9.758414e+01,4.499499e-01,-1.200846e+02,4.499499e-01,-2.685152e+01,4.499499e-01,-6.006352e+01,4.499499e-01,1.022751e+01,4.499499e-01,-3.005296e+01
4.504505e-01,-9.770248e+01,4.504505e-01,-1.201625e+02,4.504505e-01,-2.697581e+01,4.504505e-01,-6.010243e+01,4.504505e-01,1.022928e+01,4.504505e-01,-3.007237e+01
4.509510e-01,-9.782061e+01,4.509510e-01,-1.202404e+02,4.509510e-01,-2.709962e+01,4.509510e-01,-6.014129e+01,4.509510e-01,1.023550e+01,4.509510e-01,-3.009175e+01
4.514515e-01,-9.793854e+01,4.514515e-01,-1.203181e+02,4.514515e-01,-2.722297e+01,4.514515e-01,-6.018011e+01,4.514515e-01,1.024618e+01,4.514515e-01,-3.011112e+01
4.519520e-01,-9.805627e+01,4.519520e-01,-1.203957e+02,4.519520e-01,-2.734585e+01,4.519520e-01,-6.021889e+01,4.519520e-01,1.026135e+01,4.519520e-01,-3.013046e+01
4.524525e-01,-9.817380e+01,4.524525e-01,-1.204733e+02,4.524525e-01,-2.746827e+01,4.524525e-01,-6.025762e+01,4.524525e-01,1.028102e+01,4.524525e-01,-3.014978e+01
4.529530e-01,-9.829112e+01,4.529530e-01,-1.205508e+02,4.529530e-01,-2.759023e+01,4.529530e-01,-6.029631e+01,4.529530e-01,1.030523e+01,4.529530e-01,-3.016908e+01
4.534535e-01,-9.840825e+01,4.534535e-01,-1.206282e+02,4.534535e-01,-2.771174e+01,4.534535e-01,-6.033496e+01,4.534535e-01,1.033401e+01,4.534535e-01,-3.018835e+01
