f_fp_0,fp_0,f_fp_1,fp_1,f_fp_2,fp_2,f_fp_3,fp_3,f_fp_4,fp_4,f_fp_5,fp_5,f_fp_6,fp_6,f_fp_7,fp_7,f_bb,bb
4.052734e-02,-1.973007e+02,4.052734e-02,-2.158784e+02,4.052734e-02,-2.391635e+02,4.052734e-02,-2.467117e+02,4.052734e-02,-2.488840e+02,4.052734e-02,-2.539452e+02,4.052734e-02,-2.546131e+02,4.052734e-02,-2.543611e+02,4.052734e-02,-1.957756e+02
4.101562e-02,-1.960524e+02,4.101562e-02,-2.148544e+02,4.101562e-02,-2.377297e+02,4.101562e-02,-2.475719e+02,4.101562e-02,-2.491504e+02,4.101562e-02,-2.561840e+02,4.101562e-02,-2.538217e+02,4.101562e-02,-2.578785e+02,4.101562e-02,-1.960512e+02
4.150391e-02,-1.955038e+02,4.150391e-02,-2.133606e+02,4.150391e-02,-2.378832e+02,4.150391e-02,-2.469072e+02,4.150391e-02,-2.484350e+02,4.150391e-02,-2.570104e+02,4.150391e-02,-2.524083e+02,4.150391e-02,-2.565584e+02,4.150391e-02,-1.971611e+02
4.199219e-02,-1.942784e+02,4.199219e-02,-2.139581e+02,4.199219e-02,-2.385307e+02,4.199219e-02,-2.470365e+02,4.199219e-02,-2.476358e+02,4.199219e-02,-2.534672e+02,4.199219e-02,-2.528507e+02,4.199219e-02,-2.546803e+02,4.199219e-02,-1.981989e+02
4.248047e-02,-1.929139e+02,4.248047e-02,-2.124226e+02,4.248047e-02,-2.388921e+02,4.248047e-02,-2.461881e+02,4.248047e-02,-2.474890e+02,4.248047e-02,-2.524525e+02,4.248047e-02,-2.504412e+02,4.248047e-02,-2.546934e+02,4.248047e-02,-1.984678e+02
4.296875e-02,-1.933900e+02,4.296875e-02,-2.123661e+02,4.296875e-02,-2.397357e+02,4.296875e-02,-2.451620e+02,4.296875e-02,-2.482035e+02,4.296875e-02,-2.511987e+02,4.296875e-02,-2.511758e+02,4.296875e-02,-2.553319e+02,4.296875e-02,-2.000021e+02
4.345703e-02,-1.908572e+02,4.345703e-02,-2.117859e+02,4.345703e-02,-2.414237e+02,4.345703e-02,-2.474654e+02,4.345703e-02,-2.488158e+02,4.345703e-02,-2.523576e+02,4.345703e-02,-2.531202e+02,4.345703e-02,-2.543085e+02,4.345703e-02,-2.005360e+02
4.394531e-02,-1.886325e+02,4.394531e-02,-2.114657e+02,4.394531e-02,-2.419874e+02,4.394531e-02,-2.485679e+02,4.394531e-02,-2.491903e+02,4.394531e-02,-2.527601e+02,4.394531e-02,-2.540510e+02,4.394531e-02,-2.536589e+02,4.394531e-02,-2.003465e+02
4.443359e-02,-1.879574e+02,4.443359e-02,-2.090493e+02,4.443359e-02,-2.403470e+02,4.443359e-02,-2.469437e+02,4.443359e-02,-2.507666e+02,4.443359e-02,-2.518883e+02,4.443359e-02,-2.517982e+02,4.443359e-02,-2.537759e+02,4.443359e-02,-2.014665e+02
4.492188e-02,-1.880077e+02,4.492188e-02,-2.084646e+02,4.492188e-02,-2.391092e+02,4.492188e-02,-2.466704e+02,4.492188e-02,-2.511489e+02,4.492188e-02,-2.533195e+02,4.492188e-02,-2.508458e+02,4.492188e-02,-2.559273e+02,4.492188e-02,-2.029835e+02
4.541016e-02,-1.891019e+02,4.541016e-02,-2.084729e+02,4.541016e-02,-2.400823e+02,4.541016e-02,-2.459467e+02,4.541016e-02,-2.515804e+02,4.541016e-02,-2.517243e+02,4.541016e-02,-2.505140e+02,4.541016e-02,-2.546966e+02,4.541016e-02,-2.037318e+02
4.589844e-02,-1.908324e+02,4.589844e-02,-2.086164e+02,4.589844e-02,-2.398070e+02,4.589844e-02,-2.460008e+02,4.589844e-02,-2.504191e+02,4.589844e-02,-2.519576e+02,4.589844e-02,-2.513963e+02,4.589844e-02,-2.546722e+02,4.589844e-02,-2.049264e+02
4.638672e-02,-1.891549e+02,4.638672e-02,-2.070534e+02,4.638672e-02,-2.398946e+02,4.638672e-02,-2.474421e+02,4.638672e-02,-2.497512e+02,4.638672e-02,-2.513266e+02,4.638672e-02,-2.517855e+02,4.638672e-02,-2.566610e+02,4.638672e-02,-2.038171e+02
4.687500e-02,-1.891235e+02,4.687500e-02,-2.064986e+02,4.687500e-02,-2.411258e+02,4.687500e-02,-2.458027e+02,4.687500e-02,-2.507630e+02,4.687500e-02,-2.506217e+02,4.687500e-02,-2.480176e+02,4.687500e-02,-2.557503e+02,4.687500e-02,-2.033986e+02
4.736328e-02,-1.909713e+02,4.736328e-02,-2.062054e+02,4.736328e-02,-2.406767e+02,4.736328e-02,-2.440560e+02,4.736328e-02,-2.503663e+02,4.736328e-02,-2.512321e+02,4.736328e-02,-2.488321e+02,4.736328e-02,-2.556055e+02,4.736328e-02,-2.052199e+02
4.785156e-02,-1.920243e+02,4.785156e-02,-2.047273e+02,4.785156e-02,-2.408966e+02,4.785156e-02,-2.445295e+02,4.785156e-02,-2.490620e+02,4.785156e-02,-2.505208e+02,4.785156e-02,-2.506269e+02,4.785156e-02,-2.559994e+02,4.785156e-02,-2.065861e+02
4.833984e-02,-1.936883e+02,4.833984e-02,-2.046179e+02,4.833984e-02,-2.411032e+02,4.833984e-02,-2.474353e+02,4.833984e-02,-2.491046e+02,4.833984e-02,-2.508169e+02,4.833984e-02,-2.504373e+02,4.833984e-02,-2.553630e+02,4.833984e-02,-2.078605e+02
4.882812e-02,-1.943827e+02,4.882812e-02,-2.045004e+02,4.882812e-02,-2.401663e+02,4.882812e-02,-2.499187e+02,4.882812e-02,-2.501596e+02,4.882812e-02,-2.520669e+02,4.882812e-02,-2.508295e+02,4.882812e-02,-2.547471e+02,4.882812e-02,-2.088145e+02
4.931641e-02,-1.959663e+02,4.931641e-02,-2.038133e+02,4.931641e-02,-2.390623e+02,4.931641e-02,-2.472288e+02,4.931641e-02,-2.496197e+02,4.931641e-02,-2.525222e+02,4.931641e-02,-2.520575e+02,4.931641e-02,-2.550328e+02,4.931641e-02,-2.103202e+02
4.980469e-02,-2.007006e+02,4.980469e-02,-2.025060e+02,4.980469e-02,-2.389015e+02,4.980469e-02,-2.462818e+02,4.980469e-02,-2.470586e+02,4.980469e-02,-2.509078e+02,4.980469e-02,-2.520057e+02,4.980469e-02,-2.552873e+02,4.980469e-02,-2.097949e+02
5.029297e-02,-2.056962e+02,5.029297e-02,-2.028971e+02,5.029297e-02,-2.411888e+02,5.029297e-02,-2.453447e+02,5.029297e-02,-2.485126e+02,5.029297e-02,-2.500999e+02,5.029297e-02,-2.529316e+02,5.029297e-02,-2.544276e+02,5.029297e-02,-2.096973e+02
5.078125e-02,-2.082406e+02,5.078125e-02,-2.030326e+02,5.078125e-02,-2.409723e+02,5.078125e-02,-2.466534e+02,5.078125e-02,-2.472611e+02,5.078125e-02,-2.517408e+02,5.078125e-02,-2.539902e+02,5.078125e-02,-2.544863e+02,5.078125e-02,-2.110698e+02
5.126953e-02,-2.032327e+02,5.126953e-02,-2.013593e+02,5.126953e-02,-2.397348e+02,5.126953e-02,-2.487100e+02,5.126953e-02,-2.467464e+02,5.126953e-02,-2.522893e+02,5.126953e-02,-2.547571e+02,5.126953e-02,-2.549000e+02,5.126953e-02,-2.126017e+02
5.175781e-02,-1.978371e+02,5.175781e-02,-2.013126e+02,5.175781e-02,-2.391515e+02,5.175781e-02,-2.481270e+02,5.175781e-02,-2.484480e+02,5.175781e-02,-2.509734e+02,5.175781e-02,-2.525110e+02,5.175781e-02,-2.539974e+02,5.175781e-02,-2.129884e+02
5.224609e-02,-1.945627e+02,5.224609e-02,-2.007898e+02,5.224609e-02,-2.401543e+02,5.224609e-02,-2.467624e+02,5.224609e-02,-2.474558e+02,5.224609e-02,-2.501083e+02,5.224609e-02,-2.528570e+02,5.224609e-02,-2.547883e+02,5.224609e-02,-2.126868e+02
5.273438e-02,-1.925265e+02,5.273438e-02,-1.994025e+02,5.273438e-02,-2.388864e+02,5.273438e-02,-2.468122e+02,5.273438e-02,-2.478673e+02,5.273438e-02,-2.487125e+02,5.273438e-02,-2.530436e+02,5.273438e-02,-2.575657e+02,5.273438e-02,-2.139258e+02
5.322266e-02,-1.911222e+02,5.322266e-02,-1.972125e+02,5.322266e-02,-2.379417e+02,5.322266e-02,-2.465674e+02,5.322266e-02,-2.482773e+02,5.322266e-02,-2.492194e+02,5.322266e-02,-2.525357e+02,5.322266e-02,-2.560672e+02,5.322266e-02,-2.121838e+02
5.371094e-02,-1.902220e+02,5.371094e-02,-1.973963e+02,5.371094e-02,-2.388813e+02,5.371094e-02,-2.465648e+02,5.371094e-02,-2.469849e+02,5.371094e-02,-2.500663e+02,5.371094e-02,-2.519046e+02,5.371094e-02,-2.540182e+02,5.371094e-02,-2.126220e+02
5.419922e-02,-1.886014e+02,5.419922e-02,-1.975170e+02,5.419922e-02,-2.395158e+02,5.419922e-02,-2.471932e+02,5.419922e-02,-2.459780e+02,5.419922e-02,-2.501336e+02,5.419922e-02,-2.518086e+02,5.419922e-02,-2.529936e+02,5.419922e-02,-2.141265e+02
5.468750e-02,-1.886699e+02,5.468750e-02,-1.961815e+02,5.468750e-02,-2.389710e+02,5.468750e-02,-2.471027e+02,5.468750e-02,-2.469191e+02,5.468750e-02,-2.503468e+02,5.468750e-02,-2.539896e+02,5.468750e-02,-2.534168e+02,5.468750e-02,-2.131568e+02
5.517578e-02,-1.887531e+02,5.517578e-02,-1.964041e+02,5.517578e-02,-2.402642e+02,5.517578e-02,-2.460887e+02,5.517578e-02,-2.464812e+02,5.517578e-02,-2.528444e+02,5.517578e-02,-2.546779e+02,5.517578e-02,-2.544310e+02,5.517578e-02,-2.144355e+02
5.566406e-02,-1.892793e+02,5.566406e-02,-1.972229e+02,5.566406e-02,-2.392840e+02,5.566406e-02,-2.442960e+02,5.566406e-02,-2.484144e+02,5.566406e-02,-2.521898e+02,5.566406e-02,-2.526664e+02,5.566406e-02,-2.537791e+02,5.566406e-02,-2.156715e+02
5.615234e-02,-1.862989e+02,5.615234e-02,-1.930233e+02,5.615234e-02,-2.386178e+02,5.615234e-02,-2.443316e+02,5.615234e-02,-2.515921e+02,5.615234e-02,-2.521036e+02,5.615234e-02,-2.521320e+02,5.615234e-02,-2.550028e+02,5.615234e-02,-2.160061e+02
5.664062e-02,-1.870726e+02,5.664062e-02,-1.909106e+02,5.664062e-02,-2.377328e+02,5.664062e-02,-2.455106e+02,5.664062e-02,-2.506334e+02,5.664062e-02,-2.501348e+02,5.664062e-02,-2.521723e+02,5.664062e-02,-2.546197e+02,5.664062e-02,-2.156444e+02
5.712891e-02,-1.897368e+02,5.712891e-02,-1.912827e+02,5.712891e-02,-2.385953e+02,5.712891e-02,-2.474603e+02,5.712891e-02,-2.473410e+02,5.712891e-02,-2.499022e+02,5.712891e-02,-2.513456e+02,5.712891e-02,-2.539117e+02,5.712891e-02,-2.142981e+02
5.761719e-02,-1.888299e+02,5.761719e-02,-1.900705e+02,5.761719e-02,-2.382827e+02,5.761719e-02,-2.471285e+02,5.761719e-02,-2.479173e+02,5.761719e-02,-2.532137e+02,5.761719e-02,-2.512796e+02,5.761719e-02,-2.545858e+02,5.761719e-02,-2.152693e+02
5.810547e-02,-1.879822e+02,5.810547e-02,-1.898585e+02,5.810547e-02,-2.378274e+02,5.810547e-02,-2.447169e+02,5.810547e-02,-2.493324e+02,5.810547e-02,-2.529445e+02,5.810547e-02,-2.536945e+02,5.810547e-02,-2.544439e+02,5.810547e-02,-2.174529e+02
5.859375e-02,-1.907265e+02,5.859375e-02,-1.876448e+02,5.859375e-02,-2.384430e+02,5.859375e-02,-2.439505e+02,5.859375e-02,-2.491406e+02,5.859375e-02,-2.505707e+02,5.859375e-02,-2.531732e+02,5.859375e-02,-2.548034e+02,5.859375e-02,-2.174033e+02
5.908203e-02,-1.961568e+02,5.908203e-02,-1.859483e+02,5.908203e-02,-2.403304e+02,5.908203e-02,-2.441428e+02,5.908203e-02,-2.481027e+02,5.908203e-02,-2.491285e+02,5.908203e-02,-2.532801e+02,5.908203e-02,-2.546485e+02,5.908203e-02,-2.182032e+02
5.957031e-02,-1.994277e+02,5.957031e-02,-1.837256e+02,5.957031e-02,-2.388696e+02,5.957031e-02,-2.436314e+02,5.957031e-02,-2.483771e+02,5.957031e-02,-2.495210e+02,5.957031e-02,-2.535611e+02,5.957031e-02,-2.544733e+02,5.957031e-02,-2.175276e+02
6.005859e-02,-1.923039e+02,6.005859e-02,-1.840502e+02,6.005859e-02,-2.383337e+02,6.005859e-02,-2.443617e+02,6.005859e-02,-2.486248e+02,6.005859e-02,-2.496323e+02,6.005859e-02,-2.513538e+02,6.005859e-02,-2.548578e+02,6.005859e-02,-2.198220e+02
6.054688e-02,-1.855596e+02,6.054688e-02,-1.832003e+02,6.054688e-02,-2.384279e+02,6.054688e-02,-2.462378e+02,6.054688e-02,-2.475175e+02,6.054688e-02,-2.506096e+02,6.054688e-02,-2.518251e+02,6.054688e-02,-2.559572e+02,6.054688e-02,-2.219030e+02
6.103516e-02,-1.819917e+02,6.103516e-02,-1.809494e+02,6.103516e-02,-2.378658e+02,6.103516e-02,-2.471801e+02,6.103516e-02,-2.474787e+02,6.103516e-02,-2.533018e+02,6.103516e-02,-2.514776e+02,6.103516e-02,-2.552106e+02,6.103516e-02,-2.197458e+02
6.152344e-02,-1.813564e+02,6.152344e-02,-1.806220e+02,6.152344e-02,-2.362880e+02,6.152344e-02,-2.484934e+02,6.152344e-02,-2.471217e+02,6.152344e-02,-2.555230e+02,6.152344e-02,-2.506111e+02,6.152344e-02,-2.539251e+02,6.152344e-02,-2.196770e+02
6.201172e-02,-1.811107e+02,6.201172e-02,-1.794266e+02,6.201172e-02,-2.357101e+02,6.201172e-02,-2.479209e+02,6.201172e-02,-2.465666e+02,6.201172e-02,-2.527113e+02,6.201172e-02,-2.506355e+02,6.201172e-02,-2.535209e+02,6.201172e-02,-2.200422e+02
6.250000e-02,-1.812838e+02,6.250000e-02,-1.787955e+02,6.250000e-02,-2.369173e+02,6.250000e-02,-2.466704e+02,6.250000e-02,-2.455444e+02,6.250000e-02,-2.498702e+02,6.250000e-02,-2.505440e+02,6.250000e-02,-2.547389e+02,6.250000e-02,-2.200962e+02
6.298828e-02,-1.840163e+02,6.298828e-02,-1.791655e+02,6.298828e-02,-2.387085e+02,6.298828e-02,-2.457920e+02,6.298828e-02,-2.463576e+02,6.298828e-02,-2.511366e+02,6.298828e-02,-2.505015e+02,6.298828e-02,-2.578421e+02,6.298828e-02,-2.205742e+02
6.347656e-02,-1.822542e+02,6.347656e-02,-1.804007e+02,6.347656e-02,-2.401929e+02,6.347656e-02,-2.473514e+02,6.347656e-02,-2.491556e+02,6.347656e-02,-2.493181e+02,6.347656e-02,-2.517815e+02,6.347656e-02,-2.558376e+02,6.347656e-02,-2.224870e+02
6.396484e-02,-1.805666e+02,6.396484e-02,-1.809363e+02,6.396484e-02,-2.398689e+02,6.396484e-02,-2.462414e+02,6.396484e-02,-2.468430e+02,6.396484e-02,-2.486209e+02,6.396484e-02,-2.535028e+02,6.396484e-02,-2.540506e+02,6.396484e-02,-2.215905e+02
6.445312e-02,-1.824083e+02,6.445312e-02,-1.841640e+02,6.445312e-02,-2.390398e+02,6.445312e-02,-2.452101e+02,6.445312e-02,-2.476127e+02,6.445312e-02,-2.500248e+02,6.445312e-02,-2.518911e+02,6.445312e-02,-2.536253e+02,6.445312e-02,-2.230325e+02
6.494141e-02,-1.836213e+02,6.494141e-02,-1.909066e+02,6.494141e-02,-2.361755e+02,6.494141e-02,-2.464287e+02,6.494141e-02,-2.484191e+02,6.494141e-02,-2.516801e+02,6.494141e-02,-2.511349e+02,6.494141e-02,-2.533898e+02,6.494141e-02,-2.250999e+02
6.542969e-02,-1.847881e+02,6.542969e-02,-1.988340e+02,6.542969e-02,-2.350460e+02,6.542969e-02,-2.460688e+02,6.542969e-02,-2.471711e+02,6.542969e-02,-2.534975e+02,6.542969e-02,-2.529253e+02,6.542969e-02,-2.550961e+02,6.542969e-02,-2.245009e+02
6.591797e-02,-1.853365e+02,6.591797e-02,-1.969812e+02,6.591797e-02,-2.366824e+02,6.591797e-02,-2.473582e+02,6.591797e-02,-2.484343e+02,6.591797e-02,-2.550886e+02,6.591797e-02,-2.526640e+02,6.591797e-02,-2.557621e+02,6.591797e-02,-2.241470e+02
6.640625e-02,-1.878930e+02,6.640625e-02,-1.921928e+02,6.640625e-02,-2.388816e+02,6.640625e-02,-2.489578e+02,6.640625e-02,-2.488007e+02,6.640625e-02,-2.537539e+02,6.640625e-02,-2.509331e+02,6.640625e-02,-2.543142e+02,6.640625e-02,-2.251059e+02
6.689453e-02,-1.893824e+02,6.689453e-02,-1.902351e+02,6.689453e-02,-2.367978e+02,6.689453e-02,-2.481500e+02,6.689453e-02,-2.473694e+02,6.689453e-02,-2.525360e+02,6.689453e-02,-2.505818e+02,6.689453e-02,-2.535902e+02,6.689453e-02,-2.242437e+02
6.738281e-02,-1.894433e+02,6.738281e-02,-1.879040e+02,6.738281e-02,-2.354965e+02,6.738281e-02,-2.474184e+02,6.738281e-02,-2.489239e+02,6.738281e-02,-2.518733e+02,6.738281e-02,-2.512010e+02,6.738281e-02,-2.540783e+02,6.738281e-02,-2.264061e+02
6.787109e-02,-1.919166e+02,6.787109e-02,-1.866864e+02,6.787109e-02,-2.362491e+02,6.787109e-02,-2.473307e+02,6.787109e-02,-2.500234e+02,6.787109e-02,-2.501519e+02,6.787109e-02,-2.516267e+02,6.787109e-02,-2.543787e+02,6.787109e-02,-2.272493e+02
6.835938e-02,-1.910946e+02,6.835938e-02,-1.873925e+02,6.835938e-02,-2.393589e+02,6.835938e-02,-2.472742e+02,6.835938e-02,-2.481111e+02,6.835938e-02,-2.496214e+02,6.835938e-02,-2.526085e+02,6.835938e-02,-2.535900e+02,6.835938e-02,-2.258153e+02
6.884766e-02,-1.912540e+02,6.884766e-02,-1.873705e+02,6.884766e-02,-2.373873e+02,6.884766e-02,-2.457855e+02,6.884766e-02,-2.478758e+02,6.884766e-02,-2.521120e+02,6.884766e-02,-2.542017e+02,6.884766e-02,-2.538884e+02,6.884766e-02,-2.246642e+02
6.933594e-02,-1.932137e+02,6.933594e-02,-1.862737e+02,6.933594e-02,-2.351712e+02,6.933594e-02,-2.457155e+02,6.933594e-02,-2.486307e+02,6.933594e-02,-2.525790e+02,6.933594e-02,-2.533734e+02,6.933594e-02,-2.537551e+02,6.933594e-02,-2.247361e+02
6.982422e-02,-1.945727e+02,6.982422e-02,-1.860493e+02,6.982422e-02,-2.374311e+02,6.982422e-02,-2.458716e+02,6.982422e-02,-2.470809e+02,6.982422e-02,-2.536755e+02,6.982422e-02,-2.514643e+02,6.982422e-02,-2.545032e+02,6.982422e-02,-2.259951e+02
7.031250e-02,-1.960882e+02,7.031250e-02,-1.862477e+02,7.031250e-02,-2.369351e+02,7.031250e-02,-2.452246e+02,7.031250e-02,-2.486194e+02,7.031250e-02,-2.513723e+02,7.031250e-02,-2.504655e+02,7.031250e-02,-2.524717e+02,7.031250e-02,-2.276294e+02
7.080078e-02,-1.985570e+02,7.080078e-02,-1.870246e+02,7.080078e-02,-2.357178e+02,7.080078e-02,-2.446918e+02,7.080078e-02,-2.495988e+02,7.080078e-02,-2.487413e+02,7.080078e-02,-2.498301e+02,7.080078e-02,-2.533442e+02,7.080078e-02,-2.274865e+02
7.128906e-02,-1.999515e+02,7.128906e-02,-1.894944e+02,7.128906e-02,-2.346444e+02,7.128906e-02,-2.446103e+02,7.128906e-02,-2.494981e+02,7.128906e-02,-2.497396e+02,7.128906e-02,-2.501828e+02,7.128906e-02,-2.519704e+02,7.128906e-02,-2.269327e+02
7.177734e-02,-2.002287e+02,7.177734e-02,-1.907065e+02,7.177734e-02,-2.336332e+02,7.177734e-02,-2.446655e+02,7.177734e-02,-2.502158e+02,7.177734e-02,-2.518303e+02,7.177734e-02,-2.506180e+02,7.177734e-02,-2.519234e+02,7.177734e-02,-2.290736e+02
7.226562e-02,-1.998576e+02,7.226562e-02,-1.928938e+02,7.226562e-02,-2.343082e+02,7.226562e-02,-2.445711e+02,7.226562e-02,-2.495362e+02,7.226562e-02,-2.502958e+02,7.226562e-02,-2.497954e+02,7.226562e-02,-2.527974e+02,7.226562e-02,-2.299188e+02
7.275391e-02,-1.993022e+02,7.275391e-02,-1.963642e+02,7.275391e-02,-2.338674e+02,7.275391e-02,-2.444470e+02,7.275391e-02,-2.470381e+02,7.275391e-02,-2.490000e+02,7.275391e-02,-2.519077e+02,7.275391e-02,-2.527431e+02,7.275391e-02,-2.296427e+02
7.324219e-02,-1.991960e+02,7.324219e-02,-1.987333e+02,7.324219e-02,-2.343835e+02,7.324219e-02,-2.449578e+02,7.324219e-02,-2.487948e+02,7.324219e-02,-2.509991e+02,7.324219e-02,-2.529876e+02,7.324219e-02,-2.556755e+02,7.324219e-02,-2.283612e+02
7.373047e-02,-2.005435e+02,7.373047e-02,-2.005079e+02,7.373047e-02,-2.331568e+02,7.373047e-02,-2.442094e+02,7.373047e-02,-2.497473e+02,7.373047e-02,-2.522934e+02,7.373047e-02,-2.511949e+02,7.373047e-02,-2.573433e+02,7.373047e-02,-2.278384e+02
7.421875e-02,-2.015315e+02,7.421875e-02,-2.058714e+02,7.421875e-02,-2.323441e+02,7.421875e-02,-2.426342e+02,7.421875e-02,-2.476874e+02,7.421875e-02,-2.522170e+02,7.421875e-02,-2.516482e+02,7.421875e-02,-2.545169e+02,7.421875e-02,-2.278151e+02
7.470703e-02,-2.045652e+02,7.470703e-02,-2.042278e+02,7.470703e-02,-2.330141e+02,7.470703e-02,-2.442099e+02,7.470703e-02,-2.494897e+02,7.470703e-02,-2.509436e+02,7.470703e-02,-2.532558e+02,7.470703e-02,-2.537928e+02,7.470703e-02,-2.299973e+02
7.519531e-02,-2.029414e+02,7.519531e-02,-2.003229e+02,7.519531e-02,-2.337051e+02,7.519531e-02,-2.452409e+02,7.519531e-02,-2.495486e+02,7.519531e-02,-2.504004e+02,7.519531e-02,-2.537514e+02,7.519531e-02,-2.535321e+02,7.519531e-02,-2.318743e+02
7.568359e-02,-2.028455e+02,7.568359e-02,-1.977662e+02,7.568359e-02,-2.358472e+02,7.568359e-02,-2.436316e+02,7.568359e-02,-2.490306e+02,7.568359e-02,-2.488362e+02,7.568359e-02,-2.540334e+02,7.568359e-02,-2.537598e+02,7.568359e-02,-2.309366e+02
7.617188e-02,-2.043839e+02,7.617188e-02,-1.952416e+02,7.617188e-02,-2.331136e+02,7.617188e-02,-2.430786e+02,7.617188e-02,-2.500319e+02,7.617188e-02,-2.478263e+02,7.617188e-02,-2.526971e+02,7.617188e-02,-2.534016e+02,7.617188e-02,-2.314285e+02
7.666016e-02,-2.059586e+02,7.666016e-02,-1.930388e+02,7.666016e-02,-2.314599e+02,7.666016e-02,-2.414971e+02,7.666016e-02,-2.493434e+02,7.666016e-02,-2.483821e+02,7.666016e-02,-2.509063e+02,7.666016e-02,-2.531916e+02,7.666016e-02,-2.313072e+02
7.714844e-02,-2.080871e+02,7.714844e-02,-8.620957e+01,7.714844e-02,-2.335336e+02,7.714844e-02,-2.412608e+02,7.714844e-02,-2.485028e+02,7.714844e-02,-2.494485e+02,7.714844e-02,-2.512906e+02,7.714844e-02,-2.533072e+02,7.714844e-02,-2.314187e+02
7.763672e-02,-2.096000e+02,7.763672e-02,-7.029197e+01,7.763672e-02,-2.328974e+02,7.763672e-02,-2.422338e+02,7.763672e-02,-2.466795e+02,7.763672e-02,-2.504717e+02,7.763672e-02,-2.508846e+02,7.763672e-02,-2.521055e+02,7.763672e-02,-2.298537e+02
7.812500e-02,-2.093435e+02,7.812500e-02,-6.578579e+01,7.812500e-02,-2.307695e+02,7.812500e-02,-2.418757e+02,7.812500e-02,-2.448569e+02,7.812500e-02,-2.503677e+02,7.812500e-02,-2.491105e+02,7.812500e-02,-2.511088e+02,7.812500e-02,-2.266883e+02
7.861328e-02,-2.083265e+02,7.861328e-02,-7.029198e+01,7.861328e-02,-2.312348e+02,7.861328e-02,-2.417366e+02,7.861328e-02,-2.457640e+02,7.861328e-02,-2.498194e+02,7.861328e-02,-2.503823e+02,7.861328e-02,-2.538781e+02,7.861328e-02,-2.291541e+02
7.910156e-02,-2.079523e+02,7.910156e-02,-8.620960e+01,7.910156e-02,-2.323179e+02,7.910156e-02,-2.418955e+02,7.910156e-02,-2.469978e+02,7.910156e-02,-2.507834e+02,7.910156e-02,-2.515866e+02,7.910156e-02,-2.535302e+02,7.910156e-02,-2.330751e+02
7.958984e-02,-2.091192e+02,7.958984e-02,-1.897950e+02,7.958984e-02,-2.328164e+02,7.958984e-02,-2.429292e+02,7.958984e-02,-2.487849e+02,7.958984e-02,-2.518397e+02,7.958984e-02,-2.524333e+02,7.958984e-02,-2.518124e+02,7.958984e-02,-2.348886e+02
8.007812e-02,-2.088453e+02,8.007812e-02,-1.893960e+02,8.007812e-02,-2.374201e+02,8.007812e-02,-2.437246e+02,8.007812e-02,-2.490775e+02,8.007812e-02,-2.531872e+02,8.007812e-02,-2.532561e+02,8.007812e-02,-2.527533e+02,8.007812e-02,-2.351063e+02
8.056641e-02,-2.090890e+02,8.056641e-02,-1.914363e+02,8.056641e-02,-2.311279e+02,8.056641e-02,-2.443328e+02,8.056641e-02,-2.490058e+02,8.056641e-02,-2.509515e+02,8.056641e-02,-2.528458e+02,8.056641e-02,-2.535049e+02,8.056641e-02,-2.311255e+02
8.105469e-02,-2.100891e+02,8.105469e-02,-1.926792e+02,8.105469e-02,-2.324438e+02,8.105469e-02,-2.444214e+02,8.105469e-02,-2.490524e+02,8.105469e-02,-2.505538e+02,8.105469e-02,-2.516733e+02,8.105469e-02,-2.537840e+02,8.105469e-02,-2.308659e+02
8.154297e-02,-2.118174e+02,8.154297e-02,-1.925303e+02,8.154297e-02,-2.348394e+02,8.154297e-02,-2.445446e+02,8.154297e-02,-2.498686e+02,8.154297e-02,-2.515264e+02,8.154297e-02,-2.512960e+02,8.154297e-02,-2.555782e+02,8.154297e-02,-2.326263e+02
8.203125e-02,-2.129212e+02,8.203125e-02,-1.913201e+02,8.203125e-02,-2.314257e+02,8.203125e-02,-2.451371e+02,8.203125e-02,-2.478480e+02,8.203125e-02,-2.512647e+02,8.203125e-02,-2.532037e+02,8.203125e-02,-2.548451e+02,8.203125e-02,-2.328634e+02
8.251953e-02,-2.156815e+02,8.251953e-02,-1.906981e+02,8.251953e-02,-2.298523e+02,8.251953e-02,-2.437122e+02,8.251953e-02,-2.471203e+02,8.251953e-02,-2.502543e+02,8.251953e-02,-2.530787e+02,8.251953e-02,-2.534872e+02,8.251953e-02,-2.323402e+02
8.300781e-02,-2.149292e+02,8.300781e-02,-1.934602e+02,8.300781e-02,-2.292527e+02,8.300781e-02,-2.436632e+02,8.300781e-02,-2.478454e+02,8.300781e-02,-2.506364e+02,8.300781e-02,-2.516585e+02,8.300781e-02,-2.533490e+02,8.300781e-02,-2.326908e+02
8.349609e-02,-2.134126e+02,8.349609e-02,-1.944980e+02,8.349609e-02,-2.293369e+02,8.349609e-02,-2.442086e+02,8.349609e-02,-2.487972e+02,8.349609e-02,-2.508209e+02,8.349609e-02,-2.505452e+02,8.349609e-02,-2.516262e+02,8.349609e-02,-2.323006e+02
8.398438e-02,-2.132983e+02,8.398438e-02,-1.931340e+02,8.398438e-02,-2.300368e+02,8.398438e-02,-2.439197e+02,8.398438e-02,-2.465210e+02,8.398438e-02,-2.509182e+02,8.398438e-02,-2.505288e+02,8.398438e-02,-2.520672e+02,8.398438e-02,-2.332288e+02
