f_fp_0,fp_0,f_fp_1,fp_1,f_fp_2,fp_2,f_fp_3,fp_3,f_bb,bb
2.382812e-01,-1.787521e+02,2.382812e-01,-1.508804e+02,2.382812e-01,-1.574614e+02,2.382812e-01,-1.786325e+02,2.382812e-01,-1.871051e+02
2.387695e-01,-1.780263e+02,2.387695e-01,-1.513110e+02,2.387695e-01,-1.551924e+02,2.387695e-01,-1.795310e+02,2.387695e-01,-1.838925e+02
2.392578e-01,-1.789842e+02,2.392578e-01,-1.521758e+02,2.392578e-01,-1.529020e+02,2.392578e-01,-1.786290e+02,2.392578e-01,-1.827070e+02
2.397461e-01,-1.784947e+02,2.397461e-01,-1.526132e+02,2.397461e-01,-1.527713e+02,2.397461e-01,-1.791668e+02,2.397461e-01,-1.846136e+02
2.402344e-01,-1.804548e+02,2.402344e-01,-1.524159e+02,2.402344e-01,-1.544351e+02,2.402344e-01,-1.798121e+02,2.402344e-01,-1.856256e+02
2.407227e-01,-1.790407e+02,2.407227e-01,-1.533510e+02,2.407227e-01,-1.554477e+02,2.407227e-01,-1.798167e+02,2.407227e-01,-1.852981e+02
2.412109e-01,-1.780563e+02,2.412109e-01,-1.538189e+02,2.412109e-01,-1.545626e+02,2.412109e-01,-1.794947e+02,2.412109e-01,-1.861670e+02
2.416992e-01,-1.776596e+02,2.416992e-01,-1.548283e+02,2.416992e-01,-1.529747e+02,2.416992e-01,-1.776346e+02,2.416992e-01,-1.864776e+02
2.421875e-01,-1.778717e+02,2.421875e-01,-1.582191e+02,2.421875e-01,-1.516008e+02,2.421875e-01,-1.773557e+02,2.421875e-01,-1.861859e+02
2.426758e-01,-1.789692e+02,2.426758e-01,-1.626574e+02,2.426758e-01,-1.510875e+02,2.426758e-01,-1.779618e+02,2.426758e-01,-1.866905e+02
2.431641e-01,-1.795299e+02,2.431641e-01,-1.647118e+02,2.431641e-01,-1.510700e+02,2.431641e-01,-1.784852e+02,2.431641e-01,-1.853663e+02
2.436523e-01,-1.790341e+02,2.436523e-01,-1.699232e+02,2.436523e-01,-1.509361e+02,2.436523e-01,-1.779721e+02,2.436523e-01,-1.841742e+02
2.441406e-01,-1.801879e+02,2.441406e-01,-1.675806e+02,2.441406e-01,-1.503676e+02,2.441406e-01,-1.771042e+02,2.441406e-01,-1.835795e+02
2.446289e-01,-1.801829e+02,2.446289e-01,-1.609442e+02,2.446289e-01,-1.506712e+02,2.446289e-01,-1.763631e+02,2.446289e-01,-1.839291e+02
2.451172e-01,-1.802987e+02,2.451172e-01,-1.570215e+02,2.451172e-01,-1.500690e+02,2.451172e-01,-1.764453e+02,2.451172e-01,-1.833067e+02
2.456055e-01,-1.795686e+02,2.456055e-01,-1.542316e+02,2.456055e-01,-1.490228e+02,2.456055e-01,-1.779914e+02,2.456055e-01,-1.831156e+02
2.460938e-01,-1.776019e+02,2.460938e-01,-1.511220e+02,2.460938e-01,-1.495930e+02,2.460938e-01,-1.771414e+02,2.460938e-01,-1.831945e+02
2.465820e-01,-1.769117e+02,2.465820e-01,-1.493067e+02,2.465820e-01,-1.484337e+02,2.465820e-01,-1.766735e+02,2.465820e-01,-1.850951e+02
2.470703e-01,-1.785052e+02,2.470703e-01,-1.482376e+02,2.470703e-01,-1.480144e+02,2.470703e-01,-1.759082e+02,2.470703e-01,-1.834543e+02
2.475586e-01,-1.814222e+02,2.475586e-01,-1.466268e+02,2.475586e-01,-1.464715e+02,2.475586e-01,-1.771072e+02,2.475586e-01,-1.814729e+02
2.480469e-01,-1.813391e+02,2.480469e-01,-1.470035e+02,2.480469e-01,-1.463498e+02,2.480469e-01,-1.791546e+02,2.480469e-01,-1.810919e+02
2.485352e-01,-1.819508e+02,2.485352e-01,-1.476507e+02,2.485352e-01,-1.467718e+02,2.485352e-01,-1.787861e+02,2.485352e-01,-1.798628e+02
2.490234e-01,-1.803389e+02,2.490234e-01,-1.465221e+02,2.490234e-01,-1.454582e+02,2.490234e-01,-1.773819e+02,2.490234e-01,-1.804955e+02
2.495117e-01,-1.776505e+02,2.495117e-01,-1.459065e+02,2.495117e-01,-1.451649e+02,2.495117e-01,-1.762045e+02,2.495117e-01,-1.784172e+02
2.500000e-01,-1.768503e+02,2.500000e-01,-1.456814e+02,2.500000e-01,-1.460222e+02,2.500000e-01,-1.757061e+02,2.500000e-01,-1.751194e+02
2.504883e-01,-1.791540e+02,2.504883e-01,-1.458816e+02,2.504883e-01,-1.468829e+02,2.504883e-01,-1.784861e+02,2.504883e-01,-1.771757e+02
2.509766e-01,-1.794083e+02,2.509766e-01,-1.456092e+02,2.509766e-01,-1.465062e+02,2.509766e-01,-1.793183e+02,2.509766e-01,-1.821634e+02
2.514648e-01,-1.794827e+02,2.514648e-01,-1.457470e+02,2.514648e-01,-1.464399e+02,2.514648e-01,-1.776297e+02,2.514648e-01,-1.820655e+02
2.519531e-01,-1.797368e+02,2.519531e-01,-1.463800e+02,2.519531e-01,-1.465298e+02,2.519531e-01,-1.776940e+02,2.519531e-01,-1.810059e+02
2.524414e-01,-1.787920e+02,2.524414e-01,-1.449427e+02,2.524414e-01,-1.476730e+02,2.524414e-01,-1.797698e+02,2.524414e-01,-1.825484e+02
2.529297e-01,-1.779659e+02,2.529297e-01,-1.454473e+02,2.529297e-01,-1.500016e+02,2.529297e-01,-1.799307e+02,2.529297e-01,-1.842271e+02
2.534180e-01,-1.802786e+02,2.534180e-01,-1.480029e+02,2.534180e-01,-1.511705e+02,2.534180e-01,-1.786579e+02,2.534180e-01,-1.846638e+02
2.539062e-01,-1.814346e+02,2.539062e-01,-1.506854e+02,2.539062e-01,-1.544680e+02,2.539062e-01,-1.781041e+02,2.539062e-01,-1.859950e+02
2.543945e-01,-1.810005e+02,2.543945e-01,-1.490705e+02,2.543945e-01,-1.589964e+02,2.543945e-01,-1.767391e+02,2.543945e-01,-1.843457e+02
2.548828e-01,-1.802050e+02,2.548828e-01,-1.470763e+02,2.548828e-01,-1.599179e+02,2.548828e-01,-1.761275e+02,2.548828e-01,-1.835371e+02
2.553711e-01,-1.800516e+02,2.553711e-01,-1.470606e+02,2.553711e-01,-1.615375e+02,2.553711e-01,-1.767767e+02,2.553711e-01,-1.834633e+02
2.558594e-01,-1.787720e+02,2.558594e-01,-1.486633e+02,2.558594e-01,-1.656070e+02,2.558594e-01,-1.781929e+02,2.558594e-01,-1.843051e+02
2.563477e-01,-1.788482e+02,2.563477e-01,-1.500126e+02,2.563477e-01,-1.685018e+02,2.563477e-01,-1.771779e+02,2.563477e-01,-1.843061e+02
2.568359e-01,-1.797583e+02,2.568359e-01,-1.515026e+02,2.568359e-01,-1.650914e+02,2.568359e-01,-1.766252e+02,2.568359e-01,-1.843559e+02
2.573242e-01,-1.790811e+02,2.573242e-01,-1.537544e+02,2.573242e-01,-1.590668e+02,2.573242e-01,-1.781476e+02,2.573242e-01,-1.851873e+02
2.578125e-01,-1.792140e+02,2.578125e-01,-1.532273e+02,2.578125e-01,-1.561558e+02,2.578125e-01,-1.774591e+02,2.578125e-01,-1.857680e+02
2.583008e-01,-1.799035e+02,2.583008e-01,-1.523289e+02,2.583008e-01,-1.545851e+02,2.583008e-01,-1.755926e+02,2.583008e-01,-1.869081e+02
2.587891e-01,-1.799056e+02,2.587891e-01,-1.528298e+02,2.587891e-01,-1.529095e+02,2.587891e-01,-1.750943e+02,2.587891e-01,-1.891387e+02
2.592773e-01,-1.805865e+02,2.592773e-01,-1.536922e+02,2.592773e-01,-1.549670e+02,2.592773e-01,-1.748723e+02,2.592773e-01,-1.877144e+02
2.597656e-01,-1.805671e+02,2.597656e-01,-1.540389e+02,2.597656e-01,-1.549946e+02,2.597656e-01,-1.752662e+02,2.597656e-01,-1.883134e+02
2.602539e-01,-1.795205e+02,2.602539e-01,-1.549549e+02,2.602539e-01,-1.526109e+02,2.602539e-01,-1.780131e+02,2.602539e-01,-1.880048e+02
2.607422e-01,-1.801824e+02,2.607422e-01,-1.552400e+02,2.607422e-01,-1.518609e+02,2.607422e-01,-1.794992e+02,2.607422e-01,-1.871111e+02
2.612305e-01,-1.815057e+02,2.612305e-01,-1.534271e+02,2.612305e-01,-1.524295e+02,2.612305e-01,-1.780826e+02,2.612305e-01,-1.870779e+02
2.617188e-01,-1.828561e+02,2.617188e-01,-1.533113e+02,2.617188e-01,-1.526525e+02,2.617188e-01,-1.769698e+02,2.617188e-01,-1.861011e+02
2.622070e-01,-1.812575e+02,2.622070e-01,-1.552118e+02,2.622070e-01,-1.517691e+02,2.622070e-01,-1.755282e+02,2.622070e-01,-1.845508e+02
2.626953e-01,-1.804926e+02,2.626953e-01,-1.560930e+02,2.626953e-01,-1.511662e+02,2.626953e-01,-1.749192e+02,2.626953e-01,-1.851022e+02
2.631836e-01,-1.790484e+02,2.631836e-01,-1.575593e+02,2.631836e-01,-1.522354e+02,2.631836e-01,-1.758658e+02,2.631836e-01,-1.870196e+02
2.636719e-01,-1.809950e+02,2.636719e-01,-1.580523e+02,2.636719e-01,-1.514481e+02,2.636719e-01,-1.761065e+02,2.636719e-01,-1.871870e+02
2.641602e-01,-1.828778e+02,2.641602e-01,-1.586072e+02,2.641602e-01,-1.507484e+02,2.641602e-01,-1.768300e+02,2.641602e-01,-1.867265e+02
2.646484e-01,-1.810524e+02,2.646484e-01,-1.589898e+02,2.646484e-01,-1.521544e+02,2.646484e-01,-1.761832e+02,2.646484e-01,-1.862678e+02
2.651367e-01,-1.801991e+02,2.651367e-01,-1.592827e+02,2.651367e-01,-1.541195e+02,2.651367e-01,-1.744582e+02,2.651367e-01,-1.871419e+02
2.656250e-01,-1.799590e+02,2.656250e-01,-1.597912e+02,2.656250e-01,-1.533407e+02,2.656250e-01,-1.750210e+02,2.656250e-01,-1.870971e+02
2.661133e-01,-1.791387e+02,2.661133e-01,-1.592002e+02,2.661133e-01,-1.517740e+02,2.661133e-01,-1.749477e+02,2.661133e-01,-1.868146e+02
2.666016e-01,-1.791988e+02,2.666016e-01,-1.624370e+02,2.666016e-01,-1.534242e+02,2.666016e-01,-1.761132e+02,2.666016e-01,-1.870885e+02
2.670898e-01,-1.791188e+02,2.670898e-01,-1.625393e+02,2.670898e-01,-1.543201e+02,2.670898e-01,-1.757992e+02,2.670898e-01,-1.876388e+02
2.675781e-01,-1.807670e+02,2.675781e-01,-1.602740e+02,2.675781e-01,-1.537114e+02,2.675781e-01,-1.768990e+02,2.675781e-01,-1.877254e+02
2.680664e-01,-1.818035e+02,2.680664e-01,-1.617661e+02,2.680664e-01,-1.539459e+02,2.680664e-01,-1.755835e+02,2.680664e-01,-1.893263e+02
2.685547e-01,-1.813226e+02,2.685547e-01,-1.636616e+02,2.685547e-01,-1.555683e+02,2.685547e-01,-1.756084e+02,2.685547e-01,-1.910265e+02
2.690430e-01,-1.815290e+02,2.690430e-01,-1.608762e+02,2.690430e-01,-1.538377e+02,2.690430e-01,-1.767373e+02,2.690430e-01,-1.879624e+02
2.695312e-01,-1.820041e+02,2.695312e-01,-1.595997e+02,2.695312e-01,-1.537347e+02,2.695312e-01,-1.761244e+02,2.695312e-01,-1.871113e+02
2.700195e-01,-1.808578e+02,2.700195e-01,-1.614749e+02,2.700195e-01,-1.572534e+02,2.700195e-01,-1.762457e+02,2.700195e-01,-1.865266e+02
2.705078e-01,-1.802317e+02,2.705078e-01,-1.626485e+02,2.705078e-01,-1.626289e+02,2.705078e-01,-1.777516e+02,2.705078e-01,-1.869584e+02
2.709961e-01,-1.811397e+02,2.709961e-01,-1.636173e+02,2.709961e-01,-1.631927e+02,2.709961e-01,-1.779758e+02,2.709961e-01,-1.886083e+02
2.714844e-01,-1.808977e+02,2.714844e-01,-1.645342e+02,2.714844e-01,-1.642947e+02,2.714844e-01,-1.756699e+02,2.714844e-01,-1.895742e+02
2.719727e-01,-1.815323e+02,2.719727e-01,-1.637673e+02,2.719727e-01,-1.650387e+02,2.719727e-01,-1.756840e+02,2.719727e-01,-1.893537e+02
2.724609e-01,-1.814914e+02,2.724609e-01,-1.645582e+02,2.724609e-01,-1.677406e+02,2.724609e-01,-1.767567e+02,2.724609e-01,-1.875839e+02
2.729492e-01,-1.792796e+02,2.729492e-01,-1.673353e+02,2.729492e-01,-1.733138e+02,2.729492e-01,-1.740168e+02,2.729492e-01,-1.852407e+02
2.734375e-01,-1.788840e+02,2.734375e-01,-1.655726e+02,2.734375e-01,-1.775510e+02,2.734375e-01,-1.724714e+02,2.734375e-01,-1.854304e+02
2.739258e-01,-1.829030e+02,2.739258e-01,-1.638405e+02,2.739258e-01,-1.744608e+02,2.739258e-01,-1.734870e+02,2.739258e-01,-1.887062e+02
2.744141e-01,-1.834598e+02,2.744141e-01,-1.636464e+02,2.744141e-01,-1.692282e+02,2.744141e-01,-1.759966e+02,2.744141e-01,-1.883755e+02
2.749023e-01,-1.821104e+02,2.749023e-01,-1.638749e+02,2.749023e-01,-1.667469e+02,2.749023e-01,-1.786050e+02,2.749023e-01,-1.890662e+02
2.753906e-01,-1.810652e+02,2.753906e-01,-1.654719e+02,2.753906e-01,-1.664410e+02,2.753906e-01,-1.765236e+02,2.753906e-01,-1.865260e+02
2.758789e-01,-1.806432e+02,2.758789e-01,-1.647958e+02,2.758789e-01,-1.627807e+02,2.758789e-01,-1.760545e+02,2.758789e-01,-1.864056e+02
2.763672e-01,-1.825193e+02,2.763672e-01,-1.649484e+02,2.763672e-01,-1.616685e+02,2.763672e-01,-1.749331e+02,2.763672e-01,-1.872752e+02
2.768555e-01,-1.838638e+02,2.768555e-01,-1.647166e+02,2.768555e-01,-1.609823e+02,2.768555e-01,-1.742403e+02,2.768555e-01,-1.885925e+02
2.773438e-01,-1.818606e+02,2.773438e-01,-1.639771e+02,2.773438e-01,-1.594383e+02,2.773438e-01,-1.739146e+02,2.773438e-01,-1.899204e+02
2.778320e-01,-1.819616e+02,2.778320e-01,-1.636526e+02,2.778320e-01,-1.562153e+02,2.778320e-01,-1.740774e+02,2.778320e-01,-1.883266e+02
2.783203e-01,-1.808989e+02,2.783203e-01,-1.655790e+02,2.783203e-01,-1.550263e+02,2.783203e-01,-1.753069e+02,2.783203e-01,-1.871884e+02
2.788086e-01,-1.830291e+02,2.788086e-01,-1.674777e+02,2.788086e-01,-1.550744e+02,2.788086e-01,-1.740463e+02,2.788086e-01,-1.874015e+02
2.792969e-01,-1.851210e+02,2.792969e-01,-1.663344e+02,2.792969e-01,-1.552902e+02,2.792969e-01,-1.751883e+02,2.792969e-01,-1.876749e+02
2.797852e-01,-1.834515e+02,2.797852e-01,-1.668212e+02,2.797852e-01,-1.560782e+02,2.797852e-01,-1.745893e+02,2.797852e-01,-1.869235e+02
2.802734e-01,-1.827241e+02,2.802734e-01,-1.679296e+02,2.802734e-01,-8.629907e+01,2.802734e-01,-1.747423e+02,2.802734e-01,-1.841582e+02
2.807617e-01,-1.795674e+02,2.807617e-01,-1.685830e+02,2.807617e-01,-7.038139e+01,2.807617e-01,-1.704375e+02,2.807617e-01,-1.741895e+02
2.812500e-01,-1.763531e+02,2.812500e-01,-1.675255e+02,2.812500e-01,-6.587519e+01,2.812500e-01,-1.667648e+02,2.812500e-01,-1.702419e+02
2.817383e-01,-1.782927e+02,2.817383e-01,-1.673022e+02,2.817383e-01,-7.038128e+01,2.817383e-01,-1.700835e+02,2.817383e-01,-1.747186e+02
2.822266e-01,-1.817523e+02,2.822266e-01,-1.680419e+02,2.822266e-01,-8.629783e+01,2.822266e-01,-1.733308e+02,2.822266e-01,-1.861067e+02
2.827148e-01,-1.828473e+02,2.827148e-01,-1.694209e+02,2.827148e-01,-1.535076e+02,2.827148e-01,-1.727011e+02,2.827148e-01,-1.884735e+02
2.832031e-01,-1.831093e+02,2.832031e-01,-1.694951e+02,2.832031e-01,-1.544920e+02,2.832031e-01,-1.730146e+02,2.832031e-01,-1.880184e+02
2.836914e-01,-1.822859e+02,2.836914e-01,-1.692430e+02,2.836914e-01,-1.548279e+02,2.836914e-01,-1.748528e+02,2.836914e-01,-1.892702e+02
2.841797e-01,-1.821087e+02,2.841797e-01,-1.680756e+02,2.841797e-01,-1.545149e+02,2.841797e-01,-1.759222e+02,2.841797e-01,-1.888854e+02
2.846680e-01,-1.827051e+02,2.846680e-01,-1.675912e+02,2.846680e-01,-1.537244e+02,2.846680e-01,-1.761341e+02,2.846680e-01,-1.884839e+02
2.851562e-01,-1.816545e+02,2.851562e-01,-1.689675e+02,2.851562e-01,-1.536825e+02,2.851562e-01,-1.739862e+02,2.851562e-01,-1.894139e+02
2.856445e-01,-1.807911e+02,2.856445e-01,-1.692342e+02,2.856445e-01,-1.550836e+02,2.856445e-01,-1.730595e+02,2.856445e-01,-1.898051e+02
2.861328e-01,-1.819491e+02,2.861328e-01,-1.688004e+02,2.861328e-01,-1.550824e+02,2.861328e-01,-1.726657e+02,2.861328e-01,-1.877447e+02
2.866211e-01,-1.822239e+02,2.866211e-01,-1.681266e+02,2.866211e-01,-1.539656e+02,2.866211e-01,-1.731264e+02,2.866211e-01,-1.868566e+02
2.871094e-01,-1.821330e+02,2.871094e-01,-1.697472e+02,2.871094e-01,-1.529443e+02,2.871094e-01,-1.751514e+02,2.871094e-01,-1.878570e+02
2.875977e-01,-1.812494e+02,2.875977e-01,-1.704719e+02,2.875977e-01,-1.531216e+02,2.875977e-01,-1.755262e+02,2.875977e-01,-1.889068e+02
2.880859e-01,-1.824681e+02,2.880859e-01,-1.678610e+02,2.880859e-01,-1.532069e+02,2.880859e-01,-1.756201e+02,2.880859e-01,-1.898481e+02
2.885742e-01,-1.830089e+02,2.885742e-01,-1.679399e+02,2.885742e-01,-1.522903e+02,2.885742e-01,-1.763599e+02,2.885742e-01,-1.892032e+02
2.890625e-01,-1.828286e+02,2.890625e-01,-1.702803e+02,2.890625e-01,-1.555713e+02,2.890625e-01,-1.758736e+02,2.890625e-01,-1.889921e+02
2.895508e-01,-1.857030e+02,2.895508e-01,-1.720784e+02,2.895508e-01,-1.560942e+02,2.895508e-01,-1.744491e+02,2.895508e-01,-1.883701e+02
2.900391e-01,-1.843479e+02,2.900391e-01,-1.708488e+02,2.900391e-01,-1.551855e+02,2.900391e-01,-1.747129e+02,2.900391e-01,-1.879908e+02
2.905273e-01,-1.812150e+02,2.905273e-01,-1.701388e+02,2.905273e-01,-1.559722e+02,2.905273e-01,-1.754107e+02,2.905273e-01,-1.884438e+02
2.910156e-01,-1.801123e+02,2.910156e-01,-1.694438e+02,2.910156e-01,-1.580961e+02,2.910156e-01,-1.759401e+02,2.910156e-01,-1.882355e+02
2.915039e-01,-1.797850e+02,2.915039e-01,-1.697208e+02,2.915039e-01,-1.589400e+02,2.915039e-01,-1.748752e+02,2.915039e-01,-1.887941e+02
2.919922e-01,-1.812606e+02,2.919922e-01,-1.688059e+02,2.919922e-01,-1.566308e+02,2.919922e-01,-1.755153e+02,2.919922e-01,-1.871893e+02
2.924805e-01,-1.844220e+02,2.924805e-01,-1.699065e+02,2.924805e-01,-1.568737e+02,2.924805e-01,-1.739307e+02,2.924805e-01,-1.867793e+02
2.929688e-01,-1.864265e+02,2.929688e-01,-1.715128e+02,2.929688e-01,-1.575559e+02,2.929688e-01,-1.758210e+02,2.929688e-01,-1.880298e+02
2.934570e-01,-1.831975e+02,2.934570e-01,-1.711764e+02,2.934570e-01,-1.579323e+02,2.934570e-01,-1.765211e+02,2.934570e-01,-1.887927e+02
2.939453e-01,-1.832224e+02,2.939453e-01,-1.709020e+02,2.939453e-01,-1.597240e+02,2.939453e-01,-1.744524e+02,2.939453e-01,-1.897947e+02
2.944336e-01,-1.833818e+02,2.944336e-01,-1.704569e+02,2.944336e-01,-1.602939e+02,2.944336e-01,-1.745657e+02,2.944336e-01,-1.889695e+02
2.949219e-01,-1.845822e+02,2.949219e-01,-1.712299e+02,2.949219e-01,-1.608946e+02,2.949219e-01,-1.736396e+02,2.949219e-01,-1.889954e+02
2.954102e-01,-1.852795e+02,2.954102e-01,-1.720845e+02,2.954102e-01,-1.626032e+02,2.954102e-01,-1.738049e+02,2.954102e-01,-1.887737e+02
2.958984e-01,-1.841505e+02,2.958984e-01,-1.714824e+02,2.958984e-01,-1.642916e+02,2.958984e-01,-1.746527e+02,2.958984e-01,-1.888103e+02
2.963867e-01,-1.818860e+02,2.963867e-01,-1.725024e+02,2.963867e-01,-1.672307e+02,2.963867e-01,-1.744194e+02,2.963867e-01,-1.888913e+02
2.968750e-01,-1.815022e+02,2.968750e-01,-1.733109e+02,2.968750e-01,-1.690289e+02,2.968750e-01,-1.736830e+02,2.968750e-01,-1.866622e+02
2.973633e-01,-1.830136e+02,2.973633e-01,-1.739614e+02,2.973633e-01,-1.705429e+02,2.973633e-01,-1.724025e+02,2.973633e-01,-1.860649e+02
2.978516e-01,-1.840570e+02,2.978516e-01,-1.738932e+02,2.978516e-01,-1.743632e+02,2.978516e-01,-1.735867e+02,2.978516e-01,-1.879162e+02
2.983398e-01,-1.845423e+02,2.983398e-01,-1.733006e+02,2.983398e-01,-1.801719e+02,2.983398e-01,-1.745927e+02,2.983398e-01,-1.898289e+02
2.988281e-01,-1.831355e+02,2.988281e-01,-1.742004e+02,2.988281e-01,-1.799088e+02,2.988281e-01,-1.744138e+02,2.988281e-01,-1.882402e+02
2.993164e-01,-1.830177e+02,2.993164e-01,-1.734692e+02,2.993164e-01,-1.754686e+02,2.993164e-01,-1.753077e+02,2.993164e-01,-1.893927e+02
2.998047e-01,-1.841547e+02,2.998047e-01,-1.717910e+02,2.998047e-01,-1.748676e+02,2.998047e-01,-1.740361e+02,2.998047e-01,-1.889589e+02
3.002930e-01,-1.832594e+02,3.002930e-01,-1.716381e+02,3.002930e-01,-1.717815e+02,3.002930e-01,-1.722809e+02,3.002930e-01,-1.875551e+02
3.007812e-01,-1.833605e+02,3.007812e-01,-1.715628e+02,3.007812e-01,-1.676276e+02,3.007812e-01,-1.738145e+02,3.007812e-01,-1.873162e+02
3.012695e-01,-1.833924e+02,3.012695e-01,-1.707592e+02,3.012695e-01,-1.660004e+02,3.012695e-01,-1.750077e+02,3.012695e-01,-1.877411e+02
3.017578e-01,-1.827879e+02,3.017578e-01,-1.719664e+02,3.017578e-01,-1.652865e+02,3.017578e-01,-1.747048e+02,3.017578e-01,-1.879807e+02
3.022461e-01,-1.823926e+02,3.022461e-01,-1.725208e+02,3.022461e-01,-1.625390e+02,3.022461e-01,-1.735732e+02,3.022461e-01,-1.877437e+02
3.027344e-01,-1.827469e+02,3.027344e-01,-1.715698e+02,3.027344e-01,-1.604664e+02,3.027344e-01,-1.750276e+02,3.027344e-01,-1.865873e+02
3.032227e-01,-1.835215e+02,3.032227e-01,-1.720525e+02,3.032227e-01,-1.612614e+02,3.032227e-01,-1.747264e+02,3.032227e-01,-1.859252e+02
3.037109e-01,-1.831631e+02,3.037109e-01,-1.730288e+02,3.037109e-01,-1.594473e+02,3.037109e-01,-1.736297e+02,3.037109e-01,-1.862309e+02
3.041992e-01,-1.827881e+02,3.041992e-01,-1.721744e+02,3.041992e-01,-1.573321e+02,3.041992e-01,-1.742124e+02,3.041992e-01,-1.881532e+02
3.046875e-01,-1.821750e+02,3.046875e-01,-1.729913e+02,3.046875e-01,-1.564491e+02,3.046875e-01,-1.767824e+02,3.046875e-01,-1.865675e+02
3.051758e-01,-1.817090e+02,3.051758e-01,-1.719549e+02,3.051758e-01,-1.563297e+02,3.051758e-01,-1.743748e+02,3.051758e-01,-1.843885e+02
3.056641e-01,-1.850343e+02,3.056641e-01,-1.720354e+02,3.056641e-01,-1.562586e+02,3.056641e-01,-1.719414e+02,3.056641e-01,-1.836695e+02
3.061523e-01,-1.847972e+02,3.061523e-01,-1.736976e+02,3.061523e-01,-1.552439e+02,3.061523e-01,-1.709766e+02,3.061523e-01,-1.831194e+02
3.066406e-01,-1.837108e+02,3.066406e-01,-1.738376e+02,3.066406e-01,-1.544754e+02,3.066406e-01,-1.724463e+02,3.066406e-01,-1.833416e+02
3.071289e-01,-1.821815e+02,3.071289e-01,-1.719056e+02,3.071289e-01,-1.543011e+02,3.071289e-01,-1.729239e+02,3.071289e-01,-1.839659e+02
3.076172e-01,-1.833345e+02,3.076172e-01,-1.727041e+02,3.076172e-01,-1.549769e+02,3.076172e-01,-1.734132e+02,3.076172e-01,-1.833261e+02
3.081055e-01,-1.860996e+02,3.081055e-01,-1.731076e+02,3.081055e-01,-1.539615e+02,3.081055e-01,-1.741738e+02,3.081055e-01,-1.828189e+02
3.085938e-01,-1.850659e+02,3.085938e-01,-1.737457e+02,3.085938e-01,-1.530416e+02,3.085938e-01,-1.748268e+02,3.085938e-01,-1.821493e+02
3.090820e-01,-1.852849e+02,3.090820e-01,-1.744549e+02,3.090820e-01,-1.544234e+02,3.090820e-01,-1.744475e+02,3.090820e-01,-1.807250e+02
3.095703e-01,-1.831502e+02,3.095703e-01,-1.748996e+02,3.095703e-01,-1.545467e+02,3.095703e-01,-1.741176e+02,3.095703e-01,-1.796521e+02
3.100586e-01,-1.844254e+02,3.100586e-01,-1.732571e+02,3.100586e-01,-1.548690e+02,3.100586e-01,-1.734660e+02,3.100586e-01,-1.779854e+02
3.105469e-01,-1.871623e+02,3.105469e-01,-1.734794e+02,3.105469e-01,-1.542635e+02,3.105469e-01,-1.728625e+02,3.105469e-01,-1.764670e+02
3.110352e-01,-1.835278e+02,3.110352e-01,-1.761052e+02,3.110352e-01,-1.533877e+02,3.110352e-01,-1.721351e+02,3.110352e-01,-1.758702e+02
3.115234e-01,-1.823212e+02,3.115234e-01,-1.747406e+02,3.115234e-01,-1.532291e+02,3.115234e-01,-1.733103e+02,3.115234e-01,-1.776322e+02
3.120117e-01,-1.828066e+02,3.120117e-01,-1.724212e+02,3.120117e-01,-1.531207e+02,3.120117e-01,-1.711832e+02,3.120117e-01,-1.740599e+02
3.125000e-01,-1.835580e+02,3.125000e-01,-1.726927e+02,3.125000e-01,-1.533971e+02,3.125000e-01,-1.702911e+02,3.125000e-01,-1.708439e+02
3.129883e-01,-1.830436e+02,3.129883e-01,-1.737307e+02,3.129883e-01,-1.549686e+02,3.129883e-01,-1.719476e+02,3.129883e-01,-1.736943e+02
3.134766e-01,-1.845956e+02,3.134766e-01,-1.732382e+02,3.134766e-01,-1.548148e+02,3.134766e-01,-1.735077e+02,3.134766e-01,-1.782128e+02
3.139648e-01,-1.836667e+02,3.139648e-01,-1.746016e+02,3.139648e-01,-1.545782e+02,3.139648e-01,-1.726220e+02,3.139648e-01,-1.763122e+02
3.144531e-01,-1.818737e+02,3.144531e-01,-1.760116e+02,3.144531e-01,-1.543850e+02,3.144531e-01,-1.715213e+02,3.144531e-01,-1.770702e+02
3.149414e-01,-1.822384e+02,3.149414e-01,-1.760010e+02,3.149414e-01,-1.531093e+02,3.149414e-01,-1.714144e+02,3.149414e-01,-1.787233e+02
3.154297e-01,-1.833783e+02,3.154297e-01,-1.753481e+02,3.154297e-01,-1.521074e+02,3.154297e-01,-1.718622e+02,3.154297e-01,-1.813230e+02
3.159180e-01,-1.833881e+02,3.159180e-01,-1.744360e+02,3.159180e-01,-1.531253e+02,3.159180e-01,-1.725723e+02,3.159180e-01,-1.841662e+02
3.164062e-01,-1.828892e+02,3.164062e-01,-1.746060e+02,3.164062e-01,-1.548915e+02,3.164062e-01,-1.733157e+02,3.164062e-01,-1.850009e+02
3.168945e-01,-1.822834e+02,3.168945e-01,-1.769064e+02,3.168945e-01,-1.549946e+02,3.168945e-01,-1.743289e+02,3.168945e-01,-1.847696e+02
3.173828e-01,-1.845764e+02,3.173828e-01,-1.756341e+02,3.173828e-01,-1.551220e+02,3.173828e-01,-1.728056e+02,3.173828e-01,-1.844629e+02
3.178711e-01,-1.831811e+02,3.178711e-01,-1.745959e+02,3.178711e-01,-1.560771e+02,3.178711e-01,-1.722025e+02,3.178711e-01,-1.860618e+02
